business_id,business_name,owner_name,email,phone,address,city,state,country,zipcode,industry,founded_year,employee_count,revenue,website,status,rating,registration_no,created_at,updated_at
6683,Holland-Lucas,Tony Carter,pattersondaisy@johns.com,287.303.6721x3792,"919 Ronald View Suite 905, East Ashley, PA 45347",Goodburgh,West Virginia,Peru,39715,Logistics,2015,1195,41258879.08,www.holland-lucas.com,Closed,1.85,Og-14873745,2023-05-17,2023-12-02
6684,Calderon and Sons,Raymond Thornton,april29@ball.com,7044668405,"65111 Dennis Via, South Jonathan, KY 50068",South Lisachester,South Carolina,Zambia,65737,Hospitality,1977,620,94319429.19,www.calderonandsons.com,Closed,1.02,Pq-34395505,2024-12-14,2025-04-10
6685,Johnson-Hayes,Allison Mann,dustinbutler@jenkins.com,241.167.0763x5660,"9884 Carter Corner Apt. 027, New Lori, WI 54854",South Rhonda,Michigan,Pakistan,28045,Healthcare,1970,4631,25563650.72,www.johnson-hayes.com,Inactive,3.64,kl-73493407,2021-04-17,2022-09-14
6686,"Ford, Gould and Tanner",Pamela Wood,brownallison@alvarez-adams.net,001-918-930-2036,"393 King Walk, North Tonya, VA 45539",Brianport,Vermont,Libyan Arab Jamahiriya,51369,Technology,1959,1494,27008283.78,www.fordgouldandtanner.com,Inactive,1.79,WU-84342474,2021-10-17,2022-03-20
6687,Norman-Hudson,Vanessa Frazier,mbutler@mullen.com,(112)094-7779,"40713 Morgan Tunnel, Port Sarah, NY 80411",Lake Gregory,New York,French Polynesia,40270,Entertainment,1998,4782,94239630.82,www.norman-hudson.com,Pending,4.15,JL-49272198,2022-08-10,2023-11-25
6688,"Myers, Vaughan and Leon",Katrina Reyes,tracy45@schultz.net,(340)822-4922x58374,"03797 Rose Street, Mcclainchester, AK 30401",Mccartyton,North Carolina,Eritrea,35926,Healthcare,2023,3595,39236827.26,www.myersvaughanandleon.com,Active,4.78,lK-09888291,2021-01-20,2022-04-10
6689,Sutton Group,Marissa Alexander,jacquelinemorales@king-frazier.com,070-770-5458,"5057 Tiffany Road Suite 320, Garciaborough, MT 28463",East Mario,Virginia,French Southern Territories,66977,Technology,1989,2675,94211619.36,www.suttongroup.com,Closed,4.94,Qv-82146851,2021-10-04,2023-01-25
6690,James-Davis,Gregory Johnston,zwilliams@moore-hall.net,+1-381-269-0512,"766 Stuart Unions Apt. 938, East Katherine, MT 52437",Sharonville,Maine,Niger,76336,Entertainment,1951,4331,59068280.46,www.james-davis.com,Pending,1.58,pM-57513952,2023-07-06,2023-11-18
6691,Ruiz-Madden,Scott Edwards,jeanstein@waters.com,+1-402-766-0293x6407,"3180 Daniels Estates Suite 291, Danielchester, OR 14269",Janicechester,New York,Western Sahara,68449,Retail,1961,3226,14675069.99,www.ruiz-madden.com,Closed,4.16,ZF-55259263,2025-02-23,2025-03-30
6692,Soto-King,Lisa Martinez,guerrerobeverly@thompson.com,+1-215-867-0018x506,"PSC 8579, Box 8698, APO AE 93403",Victoriaview,Nebraska,Bolivia,52500,Education,2002,3493,74867413.34,www.soto-king.com,Closed,2.99,IQ-13908770,2021-07-04,2022-03-29
6693,Williams-Lee,Roberta Johnson,spencereddie@ingram.info,317-927-1324x99019,"23913 Adriana Cliffs, Port Michael, CA 25895",Lake Dianafurt,Indiana,Albania,67107,Hospitality,2004,3688,59149109.5,www.williams-lee.com,Closed,4.19,gz-56239195,2022-04-14,2022-05-01
6694,"Carroll, Matthews and Buchanan",Katherine Garza,bhall@edwards.com,001-796-536-2854,"827 Andrew Branch, Brittanymouth, TN 34197",West Joel,New York,Libyan Arab Jamahiriya,31801,Education,1965,361,32473918.12,www.carrollmatthewsandbuchanan.com,Active,1.93,FW-36411110,2022-07-05,2023-11-16
6695,Kidd LLC,Christina Gonzalez,matthewmay@le.com,+1-345-066-9827x7900,"21714 Hill Causeway Suite 895, West Robin, CO 63641",Jeffreyville,Iowa,Chile,43045,Real Estate,1960,4818,92601979.88,www.kiddllc.com,Active,1.62,BD-51820398,2023-02-19,2025-04-23
6696,"Ray, Graham and Gray",Heather Sanders,shawn27@winters.com,367.588.8306,"41359 Teresa Plaza Apt. 652, Johnsside, MI 76416",Port Jennifershire,Indiana,Bosnia and Herzegovina,27918,Healthcare,1956,356,70062796.61,www.raygrahamandgray.com,Pending,3.87,TE-96864892,2024-10-28,2025-08-19
6697,Simpson-Thomas,Vanessa Collins,richard08@mendez.info,(445)056-6009,"USNS Neal, FPO AE 74056",Sandersfort,Delaware,Mozambique,72516,Education,1964,1994,35255602.53,www.simpson-thomas.com,Active,4.84,Cf-58808950,2022-09-10,2024-11-06
6698,Torres Ltd,Justin Smith,johnbrock@choi-williams.org,948-287-4010,"49090 Allen Parks, South Ericchester, NE 53693",New Shellyville,Arizona,Cape Verde,14490,Retail,1953,1745,73355006.71,www.torresltd.com,Pending,1.98,ps-21894170,2023-01-17,2025-01-06
6699,"Johnson, Jackson and Sanders",Hannah Ortiz,lbraun@york.com,(865)396-2111,"2708 Green Mills Suite 431, Phamburgh, MO 12898",Jasminefurt,Nevada,Kazakhstan,06599,Real Estate,1964,1860,89655821.26,www.johnsonjacksonandsanders.com,Active,2.91,iD-33404276,2024-02-29,2024-06-11
6700,"French, Friedman and Miller",Mary Reese,ramirezjonathan@sims-ryan.org,5352454048,"5966 Susan Cape, Nathanmouth, NY 63080",Ryanberg,Texas,Netherlands Antilles,22131,Education,1991,2721,41909939.52,www.frenchfriedmanandmiller.com,Inactive,2.92,sN-59475911,2022-03-16,2022-12-22
6701,Moyer Inc,Ryan Lee,ataylor@goodwin-garrett.net,062.025.5282,"USCGC Pearson, FPO AE 66752",West William,California,Bhutan,95115,Logistics,1952,4281,90303647.13,www.moyerinc.com,Closed,1.99,ZQ-43436429,2020-12-30,2023-02-25
6702,"Cruz, Wilson and Andrews",Norman Mercado MD,hdean@mccann.com,+1-867-018-7089x79248,"455 Lewis Crescent Apt. 662, Kaylamouth, ND 90248",Greenside,Massachusetts,Sao Tome and Principe,41384,Hospitality,2025,881,44540953.09,www.cruzwilsonandandrews.com,Active,3.33,BX-74597830,2021-10-28,2021-11-19
6703,Schroeder PLC,Kyle Smith,twilliams@evans.com,(834)318-5754x79119,"PSC 0335, Box 2782, APO AP 43430",Clarkshire,Pennsylvania,Niue,68697,Education,2005,274,12739480.82,www.schroederplc.com,Closed,4.34,OG-87769140,2023-12-25,2024-07-21
6704,Hughes-Mejia,Dustin Gutierrez,ethan13@bailey.info,+1-988-790-0218x70355,"8254 Reyes Summit Apt. 485, Lake Travisfort, PA 80435",Lake Patricialand,Washington,Indonesia,75777,Retail,1959,732,30757247.04,www.hughes-mejia.com,Inactive,2.71,yc-90973595,2021-10-05,2022-11-10
6705,Turner Group,Rachel Phillips,dominiquehernandez@randall-brown.com,(868)300-9179,"USCGC Benjamin, FPO AP 81236",East Lorishire,Georgia,Guinea-Bissau,02880,Logistics,2020,101,50502445.24,www.turnergroup.com,Active,4.9,nA-14199909,2025-04-30,2025-08-19
6706,Brennan-Maynard,Amy Hudson,inewman@gonzalez-mitchell.biz,+1-273-942-3715x767,"USS Roman, FPO AA 28353",Cochranmouth,New Mexico,China,26537,Education,1977,243,21729834.17,www.brennan-maynard.com,Active,1.07,VT-83081033,2023-08-19,2024-01-25
6707,Norton-Beard,Randall Wells,fdougherty@chandler-wallace.org,094.494.4852,"20248 Julie Knolls, Lake Kevinberg, MA 69177",Josephhaven,Arizona,Isle of Man,61016,Hospitality,1980,1834,84392646.63,www.norton-beard.com,Closed,3.21,lA-62904560,2022-03-19,2024-01-12
6708,Bennett-Johnston,Jessica Moran,waltermichelle@edwards-bailey.com,001-721-956-0807x2728,"95768 Prince Shoal, Lake Thomas, WA 95799",North Jeremy,New Jersey,Mauritania,07989,Finance,1960,3209,23321223.88,www.bennett-johnston.com,Inactive,2.22,MR-71222026,2022-12-19,2023-09-13
6709,Young Ltd,Randy Anderson,sandra15@le-olson.biz,231.011.4465x243,"542 James View Suite 866, Cooperburgh, KS 23411",Donnashire,Tennessee,Guadeloupe,81015,Entertainment,1968,10,96349936.32,www.youngltd.com,Pending,4.29,Gf-61496251,2025-04-13,2025-08-19
6710,Allen-Jones,Andre Werner,hcampbell@clark.net,455-279-5168,"2687 Louis Way Apt. 418, West Danielhaven, CO 05326",Maureenstad,Maryland,Grenada,78986,Hospitality,2014,1021,41559525.82,www.allen-jones.com,Closed,2.28,ii-43170266,2023-05-04,2025-08-19
6711,"Gilmore, Garrett and Smith",Michael Morris,cheryl57@brown.com,2446631466,"324 Corey Pine, New Mallory, WY 41652",Port Morganside,Washington,Falkland Islands (Malvinas),44818,Retail,1953,3356,7530628.93,www.gilmoregarrettandsmith.com,Pending,4.86,DR-53579374,2023-01-17,2024-09-04
6712,"White, Lopez and Valencia",Brian Mitchell,loganmarvin@thompson-boyle.info,001-380-792-1533x47961,"7877 Mccoy Summit Suite 055, South Michael, NY 20782",Hardinside,Rhode Island,Congo,61476,Healthcare,1980,1907,95082653.76,www.whitelopezandvalencia.com,Active,2.47,Nh-53187059,2024-12-02,2025-08-19
6713,Ramos PLC,Amy Payne,philipross@tucker.com,504-474-6206,"33208 Nicole Plaza, South Danielstad, ND 65199",Lake Darren,Oregon,New Zealand,75611,Entertainment,2023,672,50836133.04,www.ramosplc.com,Inactive,2.9,lr-58052889,2024-01-19,2025-05-29
6714,"Becker, Mann and Bates",Kristina Yang,calvin60@cervantes-medina.com,306-360-3259,"6681 Sara Squares, Watsonmouth, WV 06817",Courtneyland,Kansas,Guinea-Bissau,23198,Entertainment,1975,1200,26945526.81,www.beckermannandbates.com,Inactive,2.34,jS-84908068,2025-05-19,2025-08-19
6715,Bryant Inc,Joshua Lopez,joshua60@tanner-martinez.biz,4083384537,"8830 Allen Ranch Suite 527, Lake Samuel, SD 46337",Stephaniefort,Massachusetts,Djibouti,87955,Healthcare,2005,2217,59938770.05,www.bryantinc.com,Inactive,4.92,EB-60028526,2023-07-02,2023-11-09
6716,"Richards, Miller and Pena",Jacqueline Diaz,emily26@huynh-kelly.org,839-710-9228x3609,"630 James Run Suite 173, Amandastad, NE 11182",Crawfordfurt,Mississippi,Liechtenstein,33703,Entertainment,1952,76,19301423.95,www.richardsmillerandpena.com,Pending,4.07,Wp-86316403,2022-03-11,2024-10-18
6717,Davis-Flynn,Chad Miller,fmiller@adams-tran.biz,(016)174-6131x56737,"782 Estes Corner Apt. 465, Osbornemouth, DC 43812",East Brittanyburgh,Massachusetts,Kuwait,54936,Technology,1999,3179,17707568.97,www.davis-flynn.com,Pending,4.95,ai-60467502,2024-01-24,2025-05-13
6718,"Roberts, Williams and Rodriguez",Emily Hanson,bchang@huff.net,+1-784-356-6023x22815,"277 Harmon Village Suite 385, Samanthastad, KS 26471",New Samanthaburgh,Louisiana,Antigua and Barbuda,66325,Education,2019,1848,57468806.02,www.robertswilliamsandrodriguez.com,Closed,3.74,SB-42903595,2023-08-16,2024-05-17
6719,Clayton-Murray,Matthew Swanson,youngtara@hunt-king.com,001-814-960-2459x686,"172 Espinoza Divide, Mollybury, GA 81175",Lake Lori,Virginia,United Kingdom,90318,Logistics,1968,464,79352181.5,www.clayton-murray.com,Inactive,2.41,MU-32378780,2021-06-15,2021-11-07
6720,Velasquez-Walters,Claudia Adams,monicakelly@moss-figueroa.biz,547-235-0411x871,"USCGC Spencer, FPO AE 66451",Hillbury,Massachusetts,Myanmar,52785,Hospitality,2024,1926,12883610.72,www.velasquez-walters.com,Closed,2.48,gE-92428672,2023-06-14,2025-08-19
6721,Schwartz-Vargas,Steven Rodriguez,saragarcia@perkins.com,778.010.8805x213,"057 Pitts Light, Lake Stephaniebury, AR 18004",Lake Sharonchester,Arizona,Eritrea,35521,Entertainment,1957,350,84464059.08,www.schwartz-vargas.com,Inactive,2.41,yz-40130137,2025-07-21,2025-08-19
6722,Nichols-Phillips,Summer Deleon,qlewis@bolton.org,001-813-920-5513x331,"6911 Rachel Parks, Jessicaton, DC 17376",North Tinaside,Colorado,Nepal,87626,Finance,2021,4855,52656460.0,www.nichols-phillips.com,Pending,1.47,Xv-20627974,2022-04-11,2023-02-08
6723,Cox and Sons,Shannon Cooper,ashley14@vega.net,231-229-4857x720,"443 Frederick Courts, Caseyberg, NE 59621",Lake Walter,Maryland,United Kingdom,97156,Logistics,2015,2783,27346154.42,www.coxandsons.com,Pending,1.19,sM-27140553,2022-06-15,2024-01-11
6724,"Russell, Downs and Santos",Jason Petty,blam@johnson.info,+1-932-607-4222x021,"8702 Michelle Underpass, Port Davidburgh, SD 09589",Timothyport,Idaho,Luxembourg,37056,Real Estate,1977,4921,92303582.19,www.russelldownsandsantos.com,Active,4.23,dm-48952869,2020-09-20,2021-10-12
6725,Holland Ltd,Cheyenne Walker,robert06@coffey-hardy.com,(924)109-8501x288,"6146 Macdonald Glen Suite 890, West Christopher, AL 61841",Richardstown,Washington,Lithuania,72829,Healthcare,2017,1996,26712126.1,www.hollandltd.com,Pending,4.12,mx-15266917,2023-04-24,2025-07-26
6726,"Galloway, Kane and Salazar",Allen Dougherty,kristinemoore@morris-ward.net,7827650382,"5096 Johnson Harbor, Hernandezside, DC 67716",Thomaschester,Kansas,Belarus,39277,Technology,2007,1854,39480116.17,www.gallowaykaneandsalazar.com,Pending,3.42,wR-50980988,2021-01-19,2021-08-01
6727,"Smith, Johnson and Farmer",Erin Gordon,cameronthomas@miller.com,344.548.4023,"81736 Tammy Corner, Port Judithfort, MI 31161",Hendersonton,Wisconsin,Cape Verde,72918,Technology,1977,1068,24076155.0,www.smithjohnsonandfarmer.com,Closed,3.41,zW-06862923,2022-07-22,2024-06-12
6728,Small LLC,Mrs. Danielle Wilson,jasonruiz@munoz-allison.com,(215)778-7736x93415,"49996 Cory Corner Apt. 048, East Tammyshire, CT 90685",Davisstad,South Dakota,Togo,18399,Education,1985,3060,88762411.55,www.smallllc.com,Closed,4.03,bk-49056811,2023-12-31,2025-04-23
6729,"Henderson, Duran and Davis",Mark Collier,john59@ritter.com,4034091618,"542 James Mews Suite 217, Tannershire, RI 62720",Patriciahaven,Colorado,Tanzania,29628,Healthcare,1983,2697,7438843.4,www.hendersondurananddavis.com,Pending,3.83,yW-35585525,2023-02-26,2024-04-23
6730,"Pena, Johnson and Patterson",Carolyn Carey,rgray@reid.biz,001-623-900-3088x309,"85726 Foster Estates Suite 844, Port Renee, IN 39312",North Robert,Rhode Island,Zimbabwe,69529,Logistics,2015,1301,86718538.47,www.penajohnsonandpatterson.com,Active,1.44,ZS-72461098,2024-09-27,2025-08-19
6731,"Estes, Smith and Wilson",Lauren Torres,ehall@mathis.com,505.334.7206x4512,"8747 Garcia Crossing, Rachelside, LA 45810",West Amy,Mississippi,Ecuador,45773,Hospitality,2025,3523,62239870.49,www.estessmithandwilson.com,Closed,2.24,xS-17066315,2023-11-20,2025-01-24
6732,Ward-James,Joe Sullivan,tammy52@sanchez.info,676-362-4221,"63335 Sanford Squares, Ryanside, IN 16618",Andersonport,Illinois,Saint Pierre and Miquelon,55133,Finance,1964,4304,9976999.24,www.ward-james.com,Inactive,4.4,Pw-59236938,2025-01-10,2025-08-19
6733,Steele-Rogers,Jesse Fernandez,andrew51@johnson.net,001-339-371-2160,"6118 Gabrielle Shores Suite 632, Lake David, CO 30642",West Chadport,Colorado,Belgium,58604,Finance,1950,1859,78273122.38,www.steele-rogers.com,Active,3.98,wP-44816300,2021-02-07,2021-06-29
6734,Ruiz Ltd,Ms. Amy Morris,bennettsamantha@nunez.org,4761345842,"13693 Matthew Heights Apt. 617, North Jessicastad, MD 19873",Wardshire,California,Kazakhstan,34158,Manufacturing,1986,1830,12285987.69,www.ruizltd.com,Inactive,1.62,iY-51235204,2025-02-10,2025-08-19
6735,"Jackson, Rubio and Powers",Mr. Shawn Fry DDS,meyerpamela@turner.com,451-843-6789,"5533 Robinson Shores, Saraport, MN 25627",Hunthaven,Georgia,Italy,99770,Healthcare,1982,2959,90885967.76,www.jacksonrubioandpowers.com,Active,3.46,nB-08235438,2024-07-13,2025-08-19
6736,"Smith, Sanchez and Taylor",Kristina Bishop,charlesmitchell@morton-morgan.com,726-590-7349,"8093 Roberts Mills Suite 556, Floresport, WA 43963",Loweryland,Maryland,Azerbaijan,99120,Logistics,1989,4513,5813807.59,www.smithsanchezandtaylor.com,Active,1.53,UC-34415301,2021-05-01,2023-09-13
6737,Crosby Inc,Michaela Walker,wesleycervantes@grant.info,773.252.6968,"76739 Rebecca Coves, Christinebury, KY 39909",Torresville,Rhode Island,Papua New Guinea,70015,Entertainment,1984,4693,45929862.99,www.crosbyinc.com,Closed,1.62,Ln-49079759,2020-12-06,2022-07-18
6738,"Francis, Vaughn and Stevenson",Craig Perez,briandavidson@lane.com,720-124-2432,"9359 Erin Valley, South Stephen, MS 81913",Port Andrea,Mississippi,New Caledonia,91481,Hospitality,1954,2494,94418830.13,www.francisvaughnandstevenson.com,Pending,2.38,Gx-29183922,2021-01-07,2021-09-20
6739,Freeman LLC,Tiffany Rose,jasoncampos@davis.com,548-021-3035x51167,"5477 Jones Road, Pricetown, TN 73777",Haleyview,Connecticut,Gambia,09320,Education,1993,1337,6136907.43,www.freemanllc.com,Pending,3.93,yo-94113712,2022-01-18,2023-09-28
6740,"Torres, Donovan and Webster",Matthew Murphy,alvarezsamantha@conley.com,738.791.0514x999,"2998 Natalie Mission Suite 736, Watkinsland, AK 64922",Lake Amandaberg,Arizona,Hong Kong,90562,Hospitality,1958,1233,8974510.82,www.torresdonovanandwebster.com,Closed,1.46,hh-38453476,2024-05-29,2025-08-19
6741,Watson LLC,Erin Baldwin,oschaefer@montes.com,292.647.5607x261,"992 John Square Apt. 311, Emilyview, ME 83881",Danielsborough,West Virginia,Northern Mariana Islands,86836,Finance,2018,954,11921572.52,www.watsonllc.com,Closed,2.32,mJ-71772845,2023-09-15,2024-02-11
6742,Prince-Martin,Rachael Bell,laurie44@mccann.net,001-258-518-2789,"65614 Wise Lane, West Rebekah, GA 65774",Perkinsland,Louisiana,Micronesia,93813,Healthcare,1962,4785,19694921.58,www.prince-martin.com,Active,1.43,de-45609354,2025-06-27,2025-08-19
6743,York-Reed,Joseph Nelson,john53@martinez.net,4889299334,"12775 Jason Common, Thomasville, AL 01514",Maxwellberg,Georgia,Ethiopia,95142,Finance,2004,675,6522175.3,www.york-reed.com,Pending,3.54,MP-77352819,2020-12-18,2021-03-21
6744,Ford-Russell,Erin Wright,nathanthomas@baxter.com,0066883696,"12477 Thomas Plain Apt. 293, West Whitney, VA 94234",Lake William,Idaho,Algeria,11572,Healthcare,2012,4714,6117883.38,www.ford-russell.com,Closed,1.83,lo-84705037,2022-05-23,2024-07-03
6745,Davis-Fields,Lindsey Richardson,jvasquez@cruz.info,456.687.8466,"75082 Rice Trafficway, East Dontown, GA 07240",Rebeccaville,Colorado,Malta,76338,Logistics,2009,3380,61657057.82,www.davis-fields.com,Active,4.12,AN-59013468,2021-06-06,2022-04-21
6746,Perez-Williams,Lisa Powell,johnsontimothy@garcia.com,385.239.3404x79881,"020 Leslie Avenue, Port Charlesview, CT 23753",New Kim,North Dakota,Czech Republic,07426,Hospitality,2022,3930,68374713.02,www.perez-williams.com,Inactive,4.55,jL-69050192,2023-09-24,2025-08-19
6747,"Carpenter, Hall and Estrada",Barbara Torres,brandonbentley@sharp-matthews.com,188.072.5252,"93451 Gary Burgs, Jennifertown, VT 81106",Lake Hollyville,Washington,Mayotte,71890,Healthcare,2025,1365,70613345.72,www.carpenterhallandestrada.com,Pending,3.77,Ud-18443978,2022-11-08,2024-12-16
6748,Moreno-Harris,Michael Key,nluna@taylor.org,+1-070-867-6521,"235 Hill Glens, West Brianahaven, NE 48557",West Christinashire,Illinois,Vanuatu,80821,Healthcare,1963,3802,73394752.46,www.moreno-harris.com,Inactive,4.01,yo-89781501,2024-11-21,2025-08-19
6749,Perez and Sons,Mrs. Sonya Franco,whiteabigail@berry.net,(222)222-7509x7722,"70850 Butler Stravenue Apt. 973, South Matthewborough, CT 91538",Port Paulview,Georgia,Singapore,76086,Healthcare,1962,3184,22505273.96,www.perezandsons.com,Closed,1.65,RF-90410159,2021-03-01,2023-10-16
6750,"Ford, Erickson and Santos",David Howard,igreen@farmer.com,+1-399-121-2939,"939 Thomas Spur, Leslieborough, AR 22600",Tammyfort,Iowa,Syrian Arab Republic,70319,Entertainment,1973,4105,50160228.62,www.fordericksonandsantos.com,Closed,1.31,qR-68836327,2021-01-01,2021-12-14
6751,Henderson-Johnson,Wesley Landry,waynelopez@carter.net,(014)423-6766x0681,"406 Andrew Estate Apt. 361, Anthonyview, DC 39228",Jerryport,Missouri,Tajikistan,93847,Entertainment,1953,1143,24114230.67,www.henderson-johnson.com,Closed,3.15,tD-36298152,2023-04-13,2024-08-04
6752,Holland-Garcia,Audrey Peterson,raymondbanks@chase.org,680-194-1473x6907,"18767 Sandra Manors, Lake Davidborough, IA 87364",Michaelmouth,Virginia,Pitcairn Islands,36870,Healthcare,2008,2989,77633562.39,www.holland-garcia.com,Inactive,3.57,rK-83011681,2025-03-16,2025-08-19
6753,Goodman Inc,Riley Wilson,pmathis@stein-owen.net,(644)439-2019,"127 Henry Divide, North Kimberlyville, IN 51042",West Christinastad,Hawaii,Liberia,36737,Education,1954,1863,63457359.62,www.goodmaninc.com,Active,3.54,Vp-61972871,2022-08-26,2025-04-18
6754,"Brown, Briggs and Cooper",Eric Ward,phyllis88@williams-bean.com,+1-715-939-2767x16934,"0740 Pedro Island, South Kimberly, GA 68797",Lisaview,Oregon,Libyan Arab Jamahiriya,47633,Real Estate,1999,266,21964307.13,www.brownbriggsandcooper.com,Active,2.42,qN-46482767,2024-11-08,2025-06-22
6755,Hatfield-Villa,Melanie Ayala,rodney41@gay.info,881.124.4780x27585,"116 Thomas Run Suite 362, New Angela, MA 99349",Michaelland,Hawaii,South Georgia and the South Sandwich Islands,64804,Education,1972,2515,34696075.67,www.hatfield-villa.com,Closed,4.98,Ys-63877610,2022-03-15,2022-04-18
6756,Gross-Graves,Jacob Wood,christopherstewart@mccarthy.biz,+1-058-252-0182,"034 Bruce Flats Suite 084, Perrybury, OH 41917",Brownland,Iowa,Congo,61193,Logistics,2013,2011,72637255.7,www.gross-graves.com,Active,3.78,cz-16059659,2022-08-07,2022-08-27
6757,Smith-Thomas,Frank Shaw,janicewebb@jones.com,234.892.8773,"230 Armstrong Hill Apt. 293, Port Sarahview, KS 52623",Ashleytown,Louisiana,United Kingdom,82808,Manufacturing,1964,3968,47838328.99,www.smith-thomas.com,Closed,4.27,Cr-78158401,2022-07-03,2023-03-21
