business_id,business_name,owner_name,email,phone,address,city,state,country,zipcode,industry,founded_year,employee_count,revenue,website,status,rating,registration_no,created_at,updated_at
13346,"Hawkins, Rodriguez and Munoz",Peggy Brown,elizabethwilkerson@thomas-huang.info,9898528032,"4131 Kristi Estates, Port Heather, UT 17598",Rachelfurt,Colorado,Venezuela,67550,Manufacturing,1950,1554,60204666.18,www.hawkinsrodriguezandmunoz.com,Closed,2.43,Bd-49956377,2024-12-15,2025-03-19
13347,Williams-Hall,Robert Luna,dawn43@johnson.com,(008)351-9988x58087,"039 Patrick Forges Apt. 867, South Chloe, VT 21803",New Gina,Colorado,China,71573,Entertainment,1966,2219,34706141.03,www.williams-hall.com,Inactive,3.14,Nz-87754141,2021-06-04,2021-06-27
13348,Nelson-Rojas,Kim Lopez,robertanderson@wilson.com,094.022.3014,"Unit 8116 Box 1745, DPO AE 56703",South Terrance,Kentucky,French Southern Territories,41143,Hospitality,1996,681,2382122.32,www.nelson-rojas.com,Inactive,4.73,jZ-73563899,2021-10-31,2022-10-25
13349,Hernandez-White,Troy Anderson,johnellis@wilson.org,664-852-4457,"9975 Kimberly Circles Suite 444, Lake Joshua, IA 87679",South Lisa,Kentucky,Iraq,84259,Real Estate,1963,3100,4608233.06,www.hernandez-white.com,Inactive,2.08,vc-08991189,2022-03-08,2023-02-20
13350,"Thomas, Shah and Moore",Ruth Sloan,dixonbrenda@payne-flores.com,522-867-3456x59137,"401 Hughes Spur Apt. 292, East Christopherville, NJ 40308",Port Sergiomouth,New Hampshire,Lao People's Democratic Republic,48314,Technology,1950,1251,91600970.67,www.thomasshahandmoore.com,Pending,3.95,pE-70879948,2021-04-25,2023-10-23
13351,"Brown, Marsh and Robbins",Benjamin Roberts,megan70@oneill.org,641-501-0329,"9026 Valencia Burg Suite 399, Mccarthyhaven, SD 68135",Harmonside,Georgia,Bangladesh,35789,Retail,2025,794,27302040.43,www.brownmarshandrobbins.com,Pending,1.95,xH-71272390,2025-02-08,2025-07-23
13352,Velazquez Ltd,Ryan Austin,john44@ross.net,421.623.2541x8998,"875 Benjamin Union, Mosesside, RI 28215",South Chelsea,Florida,Comoros,84269,Technology,1970,1617,36316190.96,www.velazquezltd.com,Inactive,2.18,Cz-96965792,2021-08-19,2021-10-14
13353,Taylor-Grant,Laura Ramos,katelynpowell@donaldson-moore.org,5585487932,"USNS Russell, FPO AE 50836",New Jacobville,Maine,Spain,85097,Manufacturing,1991,4673,66224157.33,www.taylor-grant.com,Inactive,2.89,tt-99533876,2024-12-31,2025-06-25
13354,Perez-Young,Dawn Fisher,gheath@krause-thompson.com,814-574-7300x21775,"28386 Finley Hill Apt. 442, South Matthewhaven, KS 93771",Floreston,New Mexico,Belize,53568,Logistics,1957,3975,57497338.89,www.perez-young.com,Pending,3.29,FZ-55265404,2024-11-20,2025-08-19
13355,Travis-Mercer,Kimberly Ruiz,nicolebooth@tucker.info,147.673.3179x825,"97960 Medina Points, East Paula, NM 92644",South Anthonyhaven,New York,Israel,24987,Hospitality,1968,68,98575011.89,www.travis-mercer.com,Inactive,3.1,cN-22772861,2024-02-13,2025-08-19
13356,"Johnson, Benton and Carroll",Annette Delgado,wellscalvin@mendoza-walker.com,048.159.4503,"8020 Wilson Village Suite 275, Thomaston, WI 14836",Gibbsfort,North Carolina,Sudan,08364,Education,1965,1622,5363630.56,www.johnsonbentonandcarroll.com,Inactive,3.0,JC-46536818,2024-07-15,2025-08-19
13357,Salas Inc,Monica Hensley,lucerosandra@munoz.net,001-226-349-8145x56031,"536 Sarah Port, Laurieberg, MD 59784",Port Kristina,Texas,Antigua and Barbuda,42059,Real Estate,2022,1833,24325825.63,www.salasinc.com,Inactive,2.43,eZ-15592717,2025-01-06,2025-08-19
13358,"Petersen, Villa and Griffith",Stephen Marshall,ambernelson@garcia.com,656-008-7251x379,"3155 Braun Gateway, North Amanda, ME 50060",North Joanneville,Georgia,Romania,99406,Education,2009,2149,13312306.08,www.petersenvillaandgriffith.com,Inactive,1.82,jA-11389622,2020-09-25,2022-11-11
13359,Jackson Group,Jessica Turner,petersonderek@smith.com,145-478-5741x5449,"595 Cheryl Expressway, Joyceview, AZ 22695",Jimville,Hawaii,United States Minor Outlying Islands,06339,Hospitality,1978,3680,27256704.73,www.jacksongroup.com,Pending,2.9,Pe-13614516,2021-03-30,2022-06-19
13360,Alexander LLC,Crystal Evans,fullertyler@stevens.com,140.494.0671x515,"788 Gonzalez Plain, Lake Kevinbury, LA 86539",South Dawnville,Arkansas,American Samoa,60688,Entertainment,1964,779,21120792.58,www.alexanderllc.com,Active,1.25,yQ-30477502,2024-10-22,2025-08-19
13361,Taylor-Bryan,Troy Johnson,nmorse@riddle.biz,248-140-7121x92490,"8314 Rogers Station Apt. 950, Edwardhaven, NV 21970",Powellview,Maine,Iceland,08678,Real Estate,1950,1782,19523158.1,www.taylor-bryan.com,Pending,3.9,Sk-94821616,2021-11-06,2024-01-17
13362,Rocha Inc,Kevin Rodgers,hawkinsjoel@johnson.com,3487879483,"678 Gonzalez Point, South Danielfort, ID 39995",Sparkstown,Oklahoma,Seychelles,78849,Retail,1977,177,85774803.69,www.rochainc.com,Inactive,1.4,AM-14111630,2024-11-29,2025-08-19
13363,Obrien Inc,Amber Lee,jonesdarlene@collins.biz,217-808-8956x696,"721 Burke Shoals, Nunezland, CA 13481",North Catherineton,North Dakota,Eritrea,89654,Entertainment,1990,3845,9707229.15,www.obrieninc.com,Pending,2.82,iS-89091485,2024-10-06,2025-04-28
13364,"Johnson, Mercado and Smith",Alexis Miller,anthony24@richardson-kennedy.biz,(798)970-9732x474,"177 Thomas Junctions, Lake Courtney, TX 91133",Mosleyborough,Alabama,Nepal,06349,Finance,2010,2432,88360928.42,www.johnsonmercadoandsmith.com,Active,1.07,Bm-37880951,2022-04-20,2024-06-05
13365,"Thomas, Patterson and Vega",Michelle Valenzuela,zhebert@davis.com,(912)808-6169x4746,"338 Jonathan Extensions, Kellyberg, MI 60796",West Joe,Kansas,Croatia,31271,Retail,2014,967,90910859.92,www.thomaspattersonandvega.com,Closed,3.92,WO-57647297,2024-10-21,2025-08-19
13366,Bates-Martin,Crystal Pacheco,hansenbrian@lyons.com,7931657991,"11540 Roberts Inlet, Williamsonberg, WA 70311",Lake Kathychester,Pennsylvania,Svalbard & Jan Mayen Islands,11318,Logistics,2000,1209,7939333.02,www.bates-martin.com,Inactive,4.51,GF-06821352,2021-02-17,2022-11-04
13367,"Thornton, Hart and Simpson",Drew Jacobs,oconnelljames@taylor-fuller.com,517.008.0760x12212,"185 Riggs Springs Apt. 772, Cliffordport, NJ 89339",Port Kerry,Idaho,United Kingdom,89772,Entertainment,2000,434,41477784.89,www.thorntonhartandsimpson.com,Inactive,3.87,SD-98789687,2023-08-20,2023-08-21
13368,"Mills, Mccullough and Bell",Heather Roberts,ssolis@hughes.org,485.919.1229x7449,"38498 Michele Stream Suite 295, West Brookemouth, TN 32765",Perrymouth,Massachusetts,Saint Helena,65613,Education,1989,3797,31202873.59,www.millsmcculloughandbell.com,Active,4.25,Ur-37180356,2024-12-11,2025-08-19
13369,"Peck, Collins and Prince",Kenneth Williams,stephaniesmith@molina.com,(503)966-4445x6994,"5411 Kayla Center, West Kathleenmouth, DE 21459",West Haileyhaven,Hawaii,Qatar,71784,Technology,1993,4897,54275006.86,www.peckcollinsandprince.com,Inactive,2.93,Ki-00335726,2024-07-20,2024-10-14
13370,"Walker, Salazar and Ford",Lisa Bray,hernandezcarrie@nelson.com,950.498.0558x48158,"7805 Leblanc Vista Suite 353, Lake Latashastad, SC 81823",Yushire,Alabama,Uzbekistan,49941,Entertainment,1956,4396,42051448.61,www.walkersalazarandford.com,Closed,4.3,HJ-76710175,2022-09-08,2023-08-24
13371,Bryant Inc,Veronica Carter,cheryl60@obrien.com,(796)097-7804x2570,"84132 Barry Isle, Dawnton, IN 98036",Reynoldsstad,Alaska,Western Sahara,44264,Hospitality,1960,3647,68398240.79,www.bryantinc.com,Active,3.63,uD-93667935,2024-09-19,2025-08-19
13372,"Wilson, Roach and Chambers",Emily Lopez,ldiaz@douglas.com,604.401.2860,"13490 Jason Lodge Apt. 633, New Linda, VT 51028",Royland,Oklahoma,Peru,41889,Manufacturing,2010,29,57014378.38,www.wilsonroachandchambers.com,Inactive,1.88,rz-58009804,2024-08-10,2024-09-23
13373,"Barrera, Bell and Bernard",Hannah Garner,vanessarodriguez@waters.com,001-300-960-5869,"983 Frey Ranch Apt. 322, Huffshire, NM 54513",New Teresa,Vermont,Cyprus,74236,Hospitality,2008,4592,3053409.03,www.barrerabellandbernard.com,Closed,3.43,uy-54653314,2025-04-05,2025-05-26
13374,Parrish-Morales,Andrea Moreno,westjames@moon.com,009.945.2418x4386,"87261 Dylan Mountain Suite 261, North Audrey, MO 07156",West Aaron,Utah,Moldova,12381,Healthcare,1961,4890,93165587.16,www.parrish-morales.com,Active,4.16,lh-91559705,2024-05-17,2025-08-19
13375,"Smith, Jensen and Freeman",David Nelson,patrickjohnson@hall-flynn.info,001-543-041-6248x32392,"4630 Lawrence Freeway, South Kristinahaven, MO 28613",New Denisestad,New Mexico,Northern Mariana Islands,78981,Hospitality,1950,1702,44807559.95,www.smithjensenandfreeman.com,Closed,3.53,Ss-79189773,2021-06-12,2023-06-13
13376,Hughes Inc,John Jacobs,lisa98@fisher-jones.com,943.339.0884,"516 Walker Mall, Rodriguezfurt, ME 61705",Scottburgh,Maine,Central African Republic,63274,Retail,1991,4349,76126862.13,www.hughesinc.com,Active,3.18,ct-98388151,2022-11-12,2023-02-03
13377,"Mills, Martinez and Daniels",William Adkins,whitedawn@garcia-brewer.info,758.253.2555x8148,"55534 Garcia Alley Suite 831, North Tammy, KS 85445",Morenoton,South Dakota,Christmas Island,26088,Entertainment,1961,3419,82434280.81,www.millsmartinezanddaniels.com,Inactive,4.85,Jn-51377380,2024-04-21,2024-07-12
13378,"Rogers, Thomas and Anderson",Mr. Brian Miller,jhernandez@hutchinson.com,(269)101-6382,"5680 Melton Unions Suite 892, Alanland, TX 86336",South Colleenhaven,Maine,Benin,51626,Hospitality,2022,1410,35861250.45,www.rogersthomasandanderson.com,Inactive,2.59,vf-93802545,2022-04-25,2022-09-21
13379,"Davis, Mitchell and Finley",Charles Phillips,william28@hunt.com,001-878-430-4183x038,"3815 Paul Summit Apt. 887, Montgomeryberg, SD 57586",Woodstown,Delaware,Costa Rica,66977,Technology,2003,134,76955660.59,www.davismitchellandfinley.com,Active,4.32,pa-37381978,2024-11-29,2025-06-29
13380,Hendricks Group,Kyle Osborne,dgutierrez@padilla.com,051.726.1861,"531 Jordan Mews Suite 660, Port Mark, SD 47519",West Samantha,Kentucky,Hong Kong,59847,Logistics,1977,3862,27290894.42,www.hendricksgroup.com,Active,4.54,Sc-32621270,2024-11-28,2025-08-19
13381,Mitchell Inc,Katherine Wilcox,qdiaz@peterson-gomez.net,107.820.4583x61779,"10888 Matthew Junctions Apt. 000, Darrylville, MN 86701",Lake Matthew,Louisiana,Ecuador,11060,Retail,1985,4879,71461848.46,www.mitchellinc.com,Pending,4.71,IG-12779027,2021-11-18,2022-01-17
13382,"Dixon, Walker and Allen",Heather Johnson,sandra50@miller-rivera.org,(629)587-5837x1780,"15683 Burns Views Apt. 150, East Laurafurt, RI 63558",West Juan,West Virginia,Burundi,68267,Healthcare,1957,129,58531290.86,www.dixonwalkerandallen.com,Inactive,2.8,DB-34970807,2023-06-22,2023-07-15
13383,Wu Group,Cheryl Golden,cassandrajohnson@smith.com,177-956-1962x03996,"USS Bowen, FPO AP 07549",North Nathanland,Wisconsin,Svalbard & Jan Mayen Islands,46726,Education,1984,4076,53072545.82,www.wugroup.com,Closed,3.31,DG-07296702,2022-03-17,2022-09-26
13384,Ramsey-Shepherd,Christian Moore,csmith@fisher.info,+1-080-673-7605x36933,"17921 Murray Prairie, New Johnbury, NC 94684",Dayport,Alaska,Haiti,72332,Hospitality,2009,3347,14381333.82,www.ramsey-shepherd.com,Closed,2.35,AM-83594879,2025-04-30,2025-08-19
13385,"Lopez, Richardson and Harding",Corey Wagner,jonathansheppard@garza.info,001-134-738-1307x9165,"505 Brandon Spurs, Lake Elizabethfurt, NE 87052",Flowersbury,Nebraska,Ecuador,50938,Logistics,2015,3743,96513894.67,www.lopezrichardsonandharding.com,Inactive,4.29,ra-90025982,2023-05-15,2024-04-18
13386,"Pena, Reynolds and Sanchez",Rose Conner,kimberlybarnett@alvarado.org,(796)724-8434,"94026 Brandi Pines Suite 294, Morganstad, MN 38029",Lake Bryanchester,South Carolina,China,74782,Entertainment,1999,3115,46709780.11,www.penareynoldsandsanchez.com,Inactive,2.29,Rk-16097496,2025-04-15,2025-08-19
13387,Calderon-Gutierrez,Breanna Martinez,imontgomery@ballard-fuentes.com,1775634971,"819 Maria Canyon Suite 987, South Michaelfort, NM 20812",Branchtown,Hawaii,Vietnam,81087,Real Estate,1978,1134,88339204.85,www.calderon-gutierrez.com,Closed,2.64,RV-50520012,2020-12-24,2023-03-23
13388,"Newman, Mcintyre and Stevens",Brian Diaz,lowejennifer@villa-gamble.com,+1-508-394-0894,"9488 Griffin Station Apt. 935, Ronaldmouth, IA 98743",Jeffreyland,New Hampshire,Mozambique,94719,Finance,1972,2469,4372012.32,www.newmanmcintyreandstevens.com,Active,4.97,bK-87549951,2021-05-26,2021-12-09
13389,"Maldonado, Dunn and Johnson",Robert Walker,jamesflores@zimmerman.com,+1-282-950-6980x36715,"139 Hickman Drive, West Paul, UT 59491",Goodmanchester,Maine,Netherlands Antilles,70236,Hospitality,1999,1617,62752382.08,www.maldonadodunnandjohnson.com,Active,2.6,cw-22379955,2020-08-25,2021-08-11
13390,Ewing-Wilson,Shannon Brandt,landrycraig@johnson-wilkins.biz,+1-896-047-2042x842,"55020 Michael Greens, Parkertown, DC 57913",East Luis,Washington,Canada,55263,Entertainment,1982,2360,21397702.35,www.ewing-wilson.com,Closed,2.36,oH-05822334,2021-11-21,2022-02-17
13391,Rosales PLC,Robert Glover,chentracy@padilla.info,+1-868-013-6255,"USCGC Davis, FPO AP 02612",Waretown,South Dakota,Iraq,02489,Technology,1996,4123,9159709.6,www.rosalesplc.com,Inactive,4.28,Ct-36144222,2023-08-31,2025-08-19
13392,"Reyes, Goodwin and Mcdonald",Jennifer Black,davidmitchell@whitney.com,(530)721-0251x4385,"36564 Landry Heights Apt. 233, Justinstad, NY 06370",North Keithfurt,Michigan,Japan,60160,Manufacturing,2003,3337,90618533.19,www.reyesgoodwinandmcdonald.com,Pending,3.14,bc-22904424,2023-07-13,2025-08-15
13393,"Davis, Hughes and Doyle",Jeffery Nelson,freemangreg@maldonado.biz,480.573.7263,"2663 Parsons Valley, Schwartzland, MT 02444",Sherryshire,Arkansas,Haiti,34821,Healthcare,1985,1479,21133293.95,www.davishughesanddoyle.com,Inactive,1.6,NM-49978955,2022-11-27,2024-08-25
13394,"Lee, Hebert and Cross",Brian Thompson,christopherrodriguez@brown-cooley.org,196.283.4805,"978 Amy Motorway Suite 396, West Mitchellborough, WV 30917",Booneborough,Kentucky,Costa Rica,61354,Technology,1967,2620,14707609.26,www.leehebertandcross.com,Active,1.22,Yp-89270133,2022-02-13,2022-03-04
13395,"Marshall, Gallagher and Hernandez",Rhonda Anderson,rlamb@wright.biz,2362571677,"944 Albert Fords, Lake Roberttown, MD 05684",Michaelborough,New York,Ukraine,88881,Finance,1956,3468,61646247.26,www.marshallgallagherandhernandez.com,Closed,2.73,gF-18577762,2025-08-17,2025-08-19
13396,"Clayton, Davis and Shepherd",Stephen Sheppard,umullins@bryan-gomez.com,089-983-7226x8440,"235 Frank Fields, Williamsview, KY 81646",South Dariusbury,New York,El Salvador,22165,Healthcare,1955,2032,72734781.21,www.claytondavisandshepherd.com,Inactive,2.33,Jy-62296076,2021-10-25,2022-11-02
13397,"Bentley, Hughes and Keller",Christopher Johnson,hannahfarley@hicks.com,852.244.5529x8193,"PSC 9671, Box 5934, APO AA 54895",Port Stevenburgh,Utah,Wallis and Futuna,10080,Retail,2002,3898,21612365.59,www.bentleyhughesandkeller.com,Inactive,1.41,wh-27573863,2021-10-26,2024-02-08
13398,"Willis, Rodgers and Stanley",Eric Bean,justin04@pierce.biz,505-470-2242x1341,"USCGC Reid, FPO AP 45501",East Davidfurt,Pennsylvania,Haiti,42493,Finance,1963,2400,48955017.17,www.willisrodgersandstanley.com,Pending,3.65,yS-94702346,2022-09-24,2023-01-07
13399,"Parker, Anderson and Beck",Sharon Martin,gloria63@mata.net,(378)806-4612x501,"79796 Scott Tunnel, Jessicaburgh, MN 95045",Donnaville,Texas,Sri Lanka,85916,Logistics,1985,4168,50870281.18,www.parkerandersonandbeck.com,Pending,2.14,Jo-74355832,2021-02-20,2023-07-11
13400,"Howard, Garcia and Bennett",Aaron Clements,uarmstrong@escobar.com,(525)373-3389,"6627 Michael Camp, North Edwin, MT 34199",Sandrachester,South Carolina,Chad,62019,Education,1952,801,54772642.14,www.howardgarciaandbennett.com,Closed,2.72,VJ-42875318,2022-05-15,2024-03-25
13401,"Ramirez, Hernandez and Morales",Lori Edwards,maryjohnson@cox.com,(896)777-6478x9651,"28771 Klein Falls Suite 953, Port Jenniferville, UT 33864",North Johnshire,Wisconsin,British Indian Ocean Territory (Chagos Archipelago),98739,Education,2016,3105,14513101.23,www.ramirezhernandezandmorales.com,Inactive,4.28,aN-74031299,2021-06-19,2024-02-24
13402,Walker-Kennedy,Christina Cannon,jordanjonathan@johnson.net,732.297.2654,"004 Emily Pines, Natashashire, AL 64225",Allenborough,Virginia,Nauru,10805,Technology,1975,2712,66127767.16,www.walker-kennedy.com,Pending,1.85,ro-24006454,2023-06-24,2025-08-18
13403,Schwartz PLC,Beth Hall,molly17@gonzales.com,+1-399-292-7817x83856,"53225 Williams Greens Apt. 402, Gordonchester, NJ 74813",Lake Daniel,Maryland,Myanmar,12330,Healthcare,1958,2357,48711922.79,www.schwartzplc.com,Pending,1.46,Tc-02576959,2021-09-02,2023-11-08
13404,Taylor-Bell,Douglas Cohen,xroy@sharp-harris.com,(990)220-3716x71315,"PSC 1386, Box 0987, APO AE 51401",Harrisonhaven,Kansas,Yemen,66809,Manufacturing,1968,3422,40108466.18,www.taylor-bell.com,Closed,3.07,hY-94277726,2020-10-03,2021-09-24
13405,"Hall, Mitchell and Hudson",Arthur Mcintosh,richardsjeff@webb.com,6109663994,"2441 Kelley Stream Apt. 513, South Adrian, UT 89396",South Phillipshire,Mississippi,Ethiopia,03474,Technology,1985,413,87640188.17,www.hallmitchellandhudson.com,Inactive,2.51,Un-50749474,2023-07-24,2024-06-09
13406,"Santiago, Williams and Long",Nicole Phillips,kathleenperez@mitchell.com,(410)202-0987,"28178 Philip River Suite 198, New Tannerfurt, AZ 66180",North Dave,Iowa,Pitcairn Islands,47157,Real Estate,2007,4505,20578862.7,www.santiagowilliamsandlong.com,Pending,1.01,HC-01754583,2023-05-01,2023-07-29
13407,Lee Ltd,Linda White,bjones@morris.com,001-044-227-7868x529,"USNS Porter, FPO AA 81553",Andersonton,Mississippi,Chile,96917,Hospitality,1970,2592,6555629.0,www.leeltd.com,Pending,4.69,Az-76057470,2022-12-06,2023-08-04
13408,Carney-Owens,Diane Young,johnbarber@ritter-gross.com,001-785-106-2492x12155,"2639 Herman Route Suite 605, Lindseyburgh, WA 69125",New Darlenebury,Delaware,Belarus,27494,Technology,1977,4951,57607829.03,www.carney-owens.com,Active,4.15,pa-10030773,2021-05-17,2022-03-08
13409,"Wright, Greene and Rodriguez",Kathleen Frey,lauren13@chapman-paul.com,+1-589-882-0816,"5575 Kaitlyn Brooks Apt. 687, East Dennis, CA 33076",New Gregoryshire,Oklahoma,Namibia,25827,Healthcare,2000,1592,45295559.3,www.wrightgreeneandrodriguez.com,Pending,4.14,hc-69349786,2021-11-04,2023-06-11
13410,Ramirez-Hancock,Veronica Clark,allisonfarmer@peterson.org,001-990-113-0616x71257,"94418 Kevin Cape Suite 937, Burketon, ND 63273",Joshuashire,Washington,Saint Barthelemy,59780,Hospitality,1999,4016,61395716.92,www.ramirez-hancock.com,Active,3.31,CX-48798051,2023-04-06,2024-11-15
13411,Nelson and Sons,Heather Jones,kellymassey@hodge.biz,405.396.7114x71268,"003 Whitaker Keys Suite 438, Josephmouth, MA 24415",Crystalborough,Alabama,Bangladesh,10943,Healthcare,1956,4838,24462992.89,www.nelsonandsons.com,Pending,3.03,kc-99781720,2023-03-14,2023-08-23
13412,Nolan-White,Kyle Bowman,zbenitez@sullivan.com,1391146171,"717 Todd Islands, Skinnerland, UT 07744",Kimberlychester,Texas,French Polynesia,85681,Logistics,1956,421,1021011.51,www.nolan-white.com,Active,2.29,DY-58384264,2024-12-05,2025-08-19
13413,Davis-Molina,Cynthia Miller,igarner@pacheco.com,001-907-957-1874,"7771 Elizabeth Track Apt. 324, New Chloeberg, MD 16645",Guzmantown,Louisiana,Finland,54723,Entertainment,1990,1764,30213353.94,www.davis-molina.com,Inactive,2.37,Gt-22018392,2022-03-12,2024-11-18
13414,Hart-Simpson,Christine Saunders,michael87@miller-lang.biz,054.719.8145,"69624 Lee Road, Williamsfort, TN 15831",Meyermouth,Delaware,Korea,45992,Real Estate,1977,3678,47653664.36,www.hart-simpson.com,Pending,4.72,Uf-46146510,2022-10-10,2023-10-19
13415,Eaton-Powell,Kenneth Murray,jacob64@mccormick.com,911.589.9295,"USNV Holloway, FPO AA 02507",Christopherbury,North Dakota,South Georgia and the South Sandwich Islands,24730,Logistics,1954,1679,82646290.69,www.eaton-powell.com,Closed,3.3,hE-65610924,2025-02-18,2025-08-19
13416,Blevins Inc,Sean Valentine,nathanhayes@herrera.com,+1-193-214-9798x0867,"779 Hobbs Shore, Donaldstad, WA 44351",North Austin,Michigan,Sudan,38957,Logistics,1989,4535,33169734.75,www.blevinsinc.com,Pending,3.25,qg-34741639,2025-03-04,2025-08-19
13417,"Jackson, Gonzalez and Bell",Daniel Barker,matthew91@warner-martin.org,+1-735-616-3884x702,"5800 Coffey Haven, North Victoriatown, KY 29321",East Amber,Rhode Island,Congo,09574,Entertainment,2004,4902,57004152.15,www.jacksongonzalezandbell.com,Closed,3.9,pG-88118452,2025-03-06,2025-08-19
13418,"Shaw, Greene and Mason",Lisa Hernandez,dunnlinda@campbell.com,001-395-116-6598x4846,"36812 White Ferry, North Ianfurt, NH 59069",Tylerberg,Connecticut,Niue,82261,Healthcare,1995,3624,76743346.22,www.shawgreeneandmason.com,Inactive,1.14,VQ-59203113,2025-02-24,2025-04-30
13419,Smith-Nelson,Kristin Roy,cody26@chavez.info,858.026.1912,"92744 Patrick Mills Suite 815, Parkerport, ME 75523",East Dannyfurt,Louisiana,Australia,82401,Logistics,1958,4125,25192773.47,www.smith-nelson.com,Active,3.1,mA-63831661,2021-11-02,2023-07-26
13420,Gonzales Group,John Vargas,wallaceteresa@ruiz.com,+1-121-095-4909x1785,"30580 Cassandra Lights Apt. 860, Lake Amanda, VA 67827",Port Joel,Florida,Palestinian Territory,54588,Finance,2005,3366,60441024.42,www.gonzalesgroup.com,Inactive,1.99,Rq-83275611,2022-07-29,2025-01-31
13421,Rodgers-Donaldson,Glenn George,annette42@long.com,7273331292,"98734 Stacey Track, North Patriciahaven, TN 69433",West Jessica,Nebraska,Egypt,80218,Finance,1988,2266,47325679.97,www.rodgers-donaldson.com,Closed,3.95,sF-18984617,2023-04-03,2025-05-25
13422,Stevens-Moore,Jenny Taylor,jennifermorris@mccoy.com,5347804375,"47229 Bradford Stravenue Suite 967, Christopherland, VT 49200",Sueville,Delaware,Croatia,51638,Hospitality,1988,454,88409010.7,www.stevens-moore.com,Inactive,3.24,kj-81921434,2025-08-16,2025-08-19
